,artist_id,artists_id,artists_name,album_id,album_name,album_release_date
0,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],50YNY0xy9uJ0U9eFQBdLJa,Life Is But a Dream…,2023-06-02
1,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],7pb9ZipjQRimTjYOZpZ8lk,Live in the LBC,2020-03-06
2,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],6VcCunBnnw4BVkCit5rk7d,Diamonds in the Rough,2020-02-07
3,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],0OJ2cB135AqvHEtfXifM5D,The Stage (Deluxe Edition),2017-12-22
4,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],0vINJeraREv5ySgWs57Dko,The Stage,2016-10-28
5,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],0Qm2vu5VZp2MKLb6yTxSgT,Hail to the King: Deathbat (Original Video Game Soundtrack),2015-01-27
6,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],6V3hjAUhRZU5aLeNNxTOUo,Waking The Fallen: Resurrected,2014-08-25
7,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],0ks45m1bsP2JsZpM5D2FFA,Hail to the King,2013-08-23
8,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],7vfuTRXIAYJz5Uc8SddnTr,Nightmare,2010-07-23
9,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],3Id3VUk9jSKBD1guNo1buF,Avenged Sevenfold,2007-10-26
10,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],55tK4Ab7XHTOKkw0xDz3AA,City of Evil,2005-06-06
11,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],3qyVLEW74vRMvVxNHjwKhk,Waking The Fallen,2003-08-26
12,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],3Pi6o8NqDPlEBilGeMKi8q,Sounding The Seventh Trumpet,2002-03-19
