,artist_id,artists_id,artists_name,album_id,album_name,album_release_date
0,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],5AOdiY7XlBfcv7sfexeEjc,Where Have You Gone,2021-05-14
1,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],3otkui6GGLYq0O1jD3obAo,Precious Memories Collection,2016-10-28
2,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],2NVWzjDHYjiOsZuvdkPahB,Angels And Alcohol,2015-07-17
3,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],4E0WPXZrzazdpbJvQPum94,The Bluegrass Album,2013-01-01
4,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],7KitNG3Z6NUBXkCiBK1Wvb,Precious Memories: Vol. II,2013-01-01
5,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],0mvgj2Kz4GQFjVji1NkW8O,Thirty Miles West,2012-01-01
6,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],6oCWzZ0s3QMp1MJLKUV8QG,Freight Train,2010-03-30
7,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],3HfbZ0TmLbCesnG7tjf6Lh,Good Time,2008-11-05
8,4mxWe1mtYIYfP040G38yvS,"['5vngPClqofybhPERIqQMYd', '28AyklUmMECPwdfo8NEsV0', '4mxWe1mtYIYfP040G38yvS']","['George Strait', 'Jimmy Buffett', 'Alan Jackson']",7qg3nxzKn8Q2QN3M4mjKy4,Live At Texas Stadium,2007-01-01
9,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],0qOXuiQlA4VnZCYcfBkhw7,Like Red On A Rose,2006-09-25
10,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],010wiwXUvegsmlERAv7vMe,Precious Memories,2006
11,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],7exd88EAaZ9Of6wnzwApkJ,What I Do,2004-08-24
12,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],1IwTlARBAG1aVi9uIBmZqm,Let It Be Christmas,2002-10-22
13,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],2QBJCHNMYQC1cyhSXW0ygV,Drive,2002-01-15
14,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],5PCH4xKwRa5qJi9TkqZXlg,When Somebody Loves You,2000-11-06
15,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],3wRDT9A3HLNUym3fCS6q48,Under The Influence,1999-10-25
16,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],48QGWbQC8YSdDQyUVfrAv2,High Mileage,1998-08-31
17,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],4kZm2gtXOwFsXXQZZaYEhW,Everything I Love,1996-09-30
18,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],18KH8hukVFk2r1GZbrbp39,Who I Am,1994-06-28
19,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],7D40Y8KDil3b08nX1YeHPc,Honky Tonk Christmas (Deluxe Version),1993-10-12
20,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],5kIfAEfAWBYRKHnhLS6ise,Honky Tonk Christmas,1993-10-11
21,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],79yCfWigSGt94zi1CIkkJZ,A Lot About Livin' (And A Little 'Bout Love),1992-10-09
22,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],6767Q48U82ay3Vbr27YNbA,Don`t Rock The Jukebox,1991-04-03
23,4mxWe1mtYIYfP040G38yvS,['4mxWe1mtYIYfP040G38yvS'],['Alan Jackson'],7aKsH9D0ud6MzGTjnrwM3e,Here In The Real World,1990-02-27
