,artist_id,artists_id,artists_name,album_id,album_name,album_release_date
0,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],0JoUcdNtc8iAKHGFj7Ppf9,PRESENTE,2023-11-17
1,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],7GMOWbeeTcIQrI8StlVDqh,"De Hoy En Adelante, Que Te Vaya Bien",2022-11-11
2,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],3tBjyyso23umCFWLJPH4o6,Ni Diablo Ni Santo,2017-05-26
3,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],4DQQ3pKX45A1Twok8WL0hc,"Mis Ídolos, Hoy Mis Amigos!!!",2016-04-08
4,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],50JOxUvIxX7M3glXWM2Ubi,El Aferrado,2015-03-23
5,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],12Vmxx0YovPMBtp3tOig1j,Soy Lo Que Quiero... Indispensable,2014-01-28
6,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],4kWF9XKqqLONgYtUQ4alvb,Soy Lo Que Quiero... Indispensable (Edición Especial),2013-09-23
7,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],1eLe9veDFuCD9ZIQYhsaI2,Tu Amigo Nada Más,2013-03-12
8,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],3ziPLZjFDBwoMY6ivUwsPN,En Vivo,2012-08-14
9,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],1laTU2tuhmcjEaZHCgwOiP,Márchate Y Olvídame,2011-11-15
10,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],0wJFfOCHh31tRTsiwAJZG6,Vive Grupero El Concierto,2010-09-21
11,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],07A8pAHXqkucbE1KkZwfC0,Ni Lo Intentes,2010-06-01
12,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],2525QjTlcuO1zaYoBCl1Z9,Con Banda,2009-04-21
13,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],5KUl65Lg8DXrAcyx5Nwq81,"Desde Mazatlán ""A Mover El Cu....."" (En Vivo)",2008-01-24
14,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],08QW8MWwXQXpNghWkJ4baw,Cumbia Del Río,2008-01-01
15,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],0dAb8o8AA2xIaFrXJ0skzy,Corridos,2008-01-01
16,1bfl0AU8SqmLkElptOprhC,['1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],2X8z7fMtWHjzRBYCRj9IAI,Corazón Mágico,2007-01-01
